NumTrials=480, Nx = 270, StimulusDuration = 5.000000e-01 
Disparity, MouseButton, ReactionTime, RefreshRate, DotMatch, Density, DotSize,
-3,1,0.77471,21.25,1,0.24,2
-3,1,0.92921,85,0.5,0.24,2
3,3,0.72089,21.25,0.5,0.24,2
-3,1,1.1926,85,0.5,0.24,3
-3,1,1.2822,21.25,0.5,0.24,1
-3,1,1.1778,21.25,1,0.24,3
3,3,0.76918,85,1,0.24,1
3,1,13.5911,85,1,0.24,1
-3,3,0.90651,85,0.5,0.24,3
-3,3,0.79258,21.25,0.5,0.24,1
3,3,0.75796,21.25,1,0.24,3
3,3,0.68017,21.25,1,0.24,2
3,3,0.61286,21.25,1,0.24,1
3,3,0.62837,21.25,0.5,0.24,2
-3,1,0.56,21.25,1,0.24,1
-3,1,0.73014,21.25,0.5,0.24,2
-3,1,0.75171,21.25,1,0.24,3
3,3,0.6378,21.25,0.5,0.24,1
-3,1,0.89367,21.25,0.5,0.24,2
-3,1,0.85047,85,1,0.24,2
3,3,0.68097,21.25,1,0.24,3
-3,3,0.70406,21.25,0.5,0.24,1
3,3,0.65711,85,1,0.24,3
3,3,0.58332,21.25,1,0.24,1
3,3,0.65261,21.25,1,0.24,1
3,1,0.7746,85,0.5,0.24,1
-3,1,1.0936,21.25,0.5,0.24,1
3,3,0.7413,85,0.5,0.24,3
3,3,0.71326,21.25,0.5,0.24,1
3,3,0.8183,85,1,0.24,1
3,3,0.74123,85,1,0.24,1
3,3,0.88533,21.25,1,0.24,2
3,3,0.72479,21.25,1,0.24,1
3,1,1.2142,85,0.5,0.24,1
3,3,0.66855,21.25,0.5,0.24,2
3,3,0.87127,21.25,0.5,0.24,1
3,1,0.60003,85,0.5,0.24,2
3,1,0.87652,85,0.5,0.24,1
-3,1,0.95884,21.25,1,0.24,3
3,3,0.72323,85,0.5,0.24,2
3,1,0.77468,85,0.5,0.24,2
-3,1,0.65381,21.25,1,0.24,2
-3,1,0.56459,21.25,1,0.24,3
3,3,0.68705,85,0.5,0.24,1
-3,1,0.55414,85,1,0.24,2
-3,1,0.6589,85,1,0.24,1
-3,1,0.79727,85,1,0.24,3
-3,1,0.64437,85,1,0.24,3
-3,1,0.79608,85,1,0.24,3
3,3,0.66723,85,0.5,0.24,3
-3,1,1.0001,21.25,1,0.24,1
3,3,0.60174,21.25,1,0.24,3
3,3,0.74094,21.25,0.5,0.24,2
-3,1,0.63885,21.25,1,0.24,3
3,3,0.61033,85,0.5,0.24,2
-3,1,0.57942,85,1,0.24,3
-3,3,1.2424,21.25,0.5,0.24,3
-3,1,0.56913,85,1,0.24,2
3,3,0.64536,85,0.5,0.24,3
-3,1,0.84442,85,0.5,0.24,1
3,3,0.67465,85,0.5,0.24,2
-3,1,0.72365,21.25,0.5,0.24,1
3,3,0.58708,85,0.5,0.24,2
3,3,0.75217,21.25,0.5,0.24,2
3,3,0.6247,21.25,1,0.24,1
-3,1,0.68439,21.25,1,0.24,2
-3,1,0.72888,85,0.5,0.24,3
-3,3,0.6567,21.25,0.5,0.24,1
-3,1,1.0314,21.25,0.5,0.24,1
-3,1,0.83538,21.25,1,0.24,2
3,3,3.5068,85,1,0.24,3
3,3,1.8522,85,1,0.24,3
3,3,0.74164,21.25,0.5,0.24,1
3,3,0.66596,21.25,1,0.24,2
3,3,0.65438,85,1,0.24,2
3,3,0.75633,21.25,0.5,0.24,2
3,3,0.66906,21.25,0.5,0.24,1
3,3,0.58517,85,1,0.24,3
-3,1,0.63004,21.25,1,0.24,2
3,3,0.53227,21.25,1,0.24,2
-3,1,0.76981,85,0.5,0.24,2
-3,1,0.66691,85,1,0.24,1
3,3,0.65552,21.25,1,0.24,1
-3,1,1.0942,21.25,1,0.24,1
-3,1,0.63937,21.25,1,0.24,2
3,3,1.1788,85,0.5,0.24,2
-3,1,0.75255,85,1,0.24,1
-3,1,0.7145,85,1,0.24,3
3,3,0.74782,85,0.5,0.24,2
-3,1,1.0661,85,0.5,0.24,1
-3,1,0.71145,85,0.5,0.24,2
3,3,0.60957,21.25,0.5,0.24,2
-3,1,0.64998,21.25,0.5,0.24,2
-3,1,1.5433,85,1,0.24,1
3,3,1.4956,21.25,1,0.24,3
3,1,0.89521,85,0.5,0.24,2
-3,1,0.71423,85,0.5,0.24,2
3,3,0.6641,21.25,1,0.24,1
3,3,0.7748,21.25,1,0.24,1
-3,1,0.64096,85,1,0.24,2
-3,1,0.6353,21.25,1,0.24,1
-3,3,1.0052,85,0.5,0.24,2
3,3,0.7709,21.25,1,0.24,2
-3,1,0.67979,85,1,0.24,2
-3,1,0.83841,21.25,0.5,0.24,1
